"date","variable","decimaldate","month","decimal_during","smooth","var","by_var","fs_var","data","derivative","se","crit","lower","upper","signif","sign","signif_sign","Provplats_ID","name","trend"
1972-04-15,0.356666666666667,1972.2868852459,4,0.286885245901658,"s(decimaldate)","decimaldate",NA,NA,1972.2868852459,0.0131879462477799,0.0383310362842599,1.95996398454005,-0.0619395043594675,0.0883153968550273,FALSE,1,0,135873,"mean",0.582962982910563
1973-01-15,0.963333333333333,1973.03835616438,1,0.0383561643834582,"s(decimaldate)","decimaldate",NA,NA,1973.03835616438,0.0120013457694835,0.0333951674437734,1.95996398454005,-0.053451979677997,0.077454671216964,FALSE,1,0,135873,"mean",0.59257641213906
1975-10-15,0.643333333333333,1975.78630136986,10,0.78630136986294,"s(decimaldate)","decimaldate",NA,NA,1975.78630136986,0.000620169405328114,0.0227175114166184,1.95996398454005,-0.0439053347896214,0.0451456736002776,FALSE,1,0,135873,"mean",0.611146901699053
1976-02-15,0.96,1976.12295081967,2,0.122950819672042,"s(decimaldate)","decimaldate",NA,NA,1976.12295081967,-0.00105119258543933,0.0220796448078346,1.95996398454005,-0.044326501200232,0.0422241160293534,FALSE,-1,0,135873,"mean",0.611071498294632
1978-09-15,0.32,1978.70410958904,9,0.704109589041082,"s(decimaldate)","decimaldate",NA,NA,1978.70410958904,0.00420416249513895,0.0198931604893347,1.95996398454005,-0.0347857156026323,0.0431940405929102,FALSE,1,0,135873,"mean",0.607535504152797
1979-05-15,0.386666666666667,1979.36712328767,5,0.36712328767112,"s(decimaldate)","decimaldate",NA,NA,1979.36712328767,0.0101097723395437,0.0208412780631779,1.95996398454005,-0.0307383820560696,0.050957926735157,FALSE,1,0,135873,"mean",0.612278710540944
1979-10-15,0.263333333333333,1979.78630136986,10,0.78630136986294,"s(decimaldate)","decimaldate",NA,NA,1979.78630136986,0.0136026507035322,0.0210557316927224,1.95996398454005,-0.0276658250823422,0.0548711264894066,FALSE,1,0,135873,"mean",0.617265929687115
1980-01-15,0.97,1980.03825136612,1,0.0382513661202211,"s(decimaldate)","decimaldate",NA,NA,1980.03825136612,0.0151305687969735,0.0209515081840812,1.95996398454005,-0.0259336326656219,0.0561947702595689,FALSE,1,0,135873,"mean",0.620903167551968
1980-05-15,0.49,1980.36885245902,5,0.368852459016352,"s(decimaldate)","decimaldate",NA,NA,1980.36885245902,0.0160067142326158,0.0205124987826022,1.95996398454005,-0.0241970446142063,0.0562104730794379,FALSE,1,0,135873,"mean",0.626081580740625
1980-11-15,1.26,1980.87158469945,11,0.871584699453479,"s(decimaldate)","decimaldate",NA,NA,1980.87158469945,0.0151328317026986,0.0202789501565319,1.95996398454005,-0.0246131802483868,0.054878843653784,FALSE,1,0,135873,"mean",0.634021126773043
1981-01-15,0.87,1981.03835616438,1,0.0383561643834582,"s(decimaldate)","decimaldate",NA,NA,1981.03835616438,0.0144832171243918,0.0201488519504467,1.95996398454005,-0.0250078070283134,0.053974241277097,FALSE,1,0,135873,"mean",0.636488329718495
1981-05-15,0.35,1981.36712328767,5,0.36712328767112,"s(decimaldate)","decimaldate",NA,NA,1981.36712328767,0.0136522006581323,0.0194371741749203,1.95996398454005,-0.0244439606859435,0.0517483620022081,FALSE,1,0,135873,"mean",0.641097667503379
1981-12-15,0.79,1981.95342465753,12,0.953424657534242,"s(decimaldate)","decimaldate",NA,NA,1981.95342465753,0.012724497484732,0.0186401093773045,1.95996398454005,-0.0238094455626721,0.0492584405321361,FALSE,1,0,135873,"mean",0.648824977693343
1982-05-15,0.703333333333333,1982.36712328767,5,0.36712328767112,"s(decimaldate)","decimaldate",NA,NA,1982.36712328767,0.0119986736151805,0.0180891938758463,1.95996398454005,-0.0234554948908409,0.0474528421212018,FALSE,1,0,135873,"mean",0.653946165140722
1983-05-15,0.643333333333333,1983.36712328767,5,0.36712328767112,"s(decimaldate)","decimaldate",NA,NA,1983.36712328767,0.012207165412006,0.0179438329601898,1.95996398454005,-0.0229621009345689,0.0473764317585808,FALSE,1,0,135873,"mean",0.665678828373685
1983-09-15,0.443333333333333,1983.70410958904,9,0.704109589041082,"s(decimaldate)","decimaldate",NA,NA,1983.70410958904,0.0134724400781105,0.0183573087049401,1.95996398454005,-0.0225072238366556,0.0494521039928766,FALSE,1,0,135873,"mean",0.66998045913845
1983-12-15,0.776666666666667,1983.95342465753,12,0.953424657534242,"s(decimaldate)","decimaldate",NA,NA,1983.95342465753,0.0148799341861698,0.0183212609809388,1.95996398454005,-0.0210290774878292,0.0507889458601688,FALSE,1,0,135873,"mean",0.67350899707565
1984-05-15,0.496666666666667,1984.36885245902,5,0.368852459016352,"s(decimaldate)","decimaldate",NA,NA,1984.36885245902,0.0176202282139237,0.0182007105112922,1.95996398454005,-0.0180525088812485,0.0532929653090959,FALSE,1,0,135873,"mean",0.680248959252864
