"date","variable","decimaldate","month","decimal_during","smooth","var","by_var","fs_var","data","derivative","se","crit","lower","upper","signif","sign","signif_sign","Provplats_ID","name","trend"
2003-06-15,96.2416227275749,2003.45205479452,6,0.452054794520564,"s(decimaldate)","decimaldate",NA,NA,2003.45205479452,-0.03736288491004,0.023656361218531,1.95996398454005,-0.0837285009036308,0.00900273108355084,FALSE,-1,0,135873,"mean",90.0076642007119
2003-07-15,88.2568706450792,2003.53424657534,7,0.534246575342422,"s(decimaldate)","decimaldate",NA,NA,2003.53424657534,-0.0371481228975505,0.0237170170155612,1.95996398454005,-0.0836326220687741,0.0093363762736731,FALSE,-1,0,135873,"mean",90.0046021514346
2003-08-15,82.0614318835543,2003.61917808219,8,0.619178082191866,"s(decimaldate)","decimaldate",NA,NA,2003.61917808219,-0.0369253327063539,0.0237801504064671,1.95996398454005,-0.0835335710499749,0.00968290563726702,FALSE,-1,0,135873,"mean",90.0014565559126
2003-09-15,83.0726352858714,2003.70410958904,9,0.704109589041082,"s(decimaldate)","decimaldate",NA,NA,2003.70410958904,-0.0367048119513709,0.023842946225926,1.95996398454005,-0.083436127839511,0.0100265039367693,FALSE,-1,0,135873,"mean",89.9983297797719
2003-10-15,76.6046051576288,2003.78630136986,10,0.78630136986294,"s(decimaldate)","decimaldate",NA,NA,2003.78630136986,-0.0364896071150045,0.0239044817442659,1.95996398454005,-0.0833415304028607,0.0103623161728518,FALSE,-1,0,135873,"mean",89.9953218260498
2003-11-15,91.7935064973417,2003.87123287671,11,0.871232876712384,"s(decimaldate)","decimaldate",NA,NA,2003.87123287671,-0.0362667384376835,0.0239684192006291,1.95996398454005,-0.083243976837275,0.0107104999619079,FALSE,-1,0,135873,"mean",89.9922322095305
2003-12-15,84.62404952382,2003.95342465753,12,0.953424657534242,"s(decimaldate)","decimaldate",NA,NA,2003.95342465753,-0.036051607334012,0.0240304377513626,1.95996398454005,-0.0831503998594144,0.0110471851913903,FALSE,-1,0,135873,"mean",89.9892602648849
2004-01-15,96.1753645477879,2004.03825136612,1,0.0382513661202211,"s(decimaldate)","decimaldate",NA,NA,2004.03825136612,-0.0358291849863818,0.0240947986496684,1.95996398454005,-0.0830541225544761,0.0113957525817125,FALSE,-1,0,135873,"mean",89.9862115883119
2004-02-15,98.2411262227535,2004.12295081967,2,0.122950819672042,"s(decimaldate)","decimaldate",NA,NA,2004.12295081967,-0.0356086860514933,0.0241588134847584,1.95996398454005,-0.0829590903908404,0.0117417182878539,FALSE,-1,0,135873,"mean",89.9831862653316
2004-03-15,100.388079238783,2004.20218579235,3,0.202185792349837,"s(decimaldate)","decimaldate",NA,NA,2004.20218579235,-0.035399219868372,0.0242199288160206,1.95996398454005,-0.0828694080558962,0.0120709683191523,FALSE,-1,0,135873,"mean",89.9803731472958
