"date","variable","decimaldate","month","decimal_during","smooth","var","by_var","fs_var","data","derivative","se","crit","lower","upper","signif","sign","signif_sign","Provplats_ID","name","trend"
1986-05-15,87.7879647441519,1986.36712328767,5,0.36712328767112,"s(decimaldate)","decimaldate",NA,NA,1986.36712328767,-0.0450800541806965,0.129996386816519,1.95996398454005,-0.299868290461411,0.209708182100018,FALSE,-1,0,135300,"mean",86.1895830500968
1986-11-15,81.78204958524,1986.87123287671,11,0.871232876712384,"s(decimaldate)","decimaldate",NA,NA,1986.87123287671,-0.0171718141486568,0.128973715392404,1.95996398454005,-0.269955651270087,0.235612022972774,FALSE,-1,0,135300,"mean",86.1739006682066
1987-06-15,86.5768052851024,1987.45205479452,6,0.452054794520564,"s(decimaldate)","decimaldate",NA,NA,1987.45205479452,0.0146269517789077,0.126113274950429,1.95996398454005,-0.23255052509633,0.261804428654146,FALSE,1,0,135300,"mean",86.1731849956258
1989-06-15,87.771978186902,1989.45205479452,6,0.452054794520564,"s(decimaldate)","decimaldate",NA,NA,1989.45205479452,0.112280861190755,0.12425553876018,1.95996398454005,-0.131255519658818,0.355817242040327,FALSE,1,0,135300,"mean",86.303762471577
1989-11-15,80.6303950905511,1989.87123287671,11,0.871232876712384,"s(decimaldate)","decimaldate",NA,NA,1989.87123287671,0.129731119644031,0.123765468712856,1.95996398454005,-0.112844741562885,0.372306980850947,FALSE,1,0,135300,"mean",86.3545351198809
1992-05-15,89.6754807894558,1992.36885245902,5,0.368852459016352,"s(decimaldate)","decimaldate",NA,NA,1992.36885245902,0.196424553966129,0.120215087821225,1.95996398454005,-0.0391926885617917,0.43204179649405,FALSE,1,0,135300,"mean",86.7755999200243
1993-06-15,87.7680398830201,1993.45205479452,6,0.452054794520564,"s(decimaldate)","decimaldate",NA,NA,1993.45205479452,0.204306655578952,0.123178655248686,1.95996398454005,-0.0371190723725488,0.445732383530453,FALSE,1,0,135300,"mean",86.9938474682906
1994-12-15,80.8573417376529,1994.95342465753,12,0.953424657534242,"s(decimaldate)","decimaldate",NA,NA,1994.95342465753,0.189082790475628,0.127850279686492,1.95996398454005,-0.0614991531232691,0.439664734074524,FALSE,1,0,135300,"mean",87.2933752472593
1995-01-15,80.7722960080836,1995.03835616438,1,0.0383561643834582,"s(decimaldate)","decimaldate",NA,NA,1995.03835616438,0.187193980591942,0.129524748407683,1.95996398454005,-0.0666698613937283,0.441057822577613,FALSE,1,0,135300,"mean",87.3093551588542
1995-05-15,98.4224851320927,1995.36712328767,5,0.36712328767112,"s(decimaldate)","decimaldate",NA,NA,1995.36712328767,0.178363962027825,0.129969089010672,1.95996398454005,-0.0763707715365725,0.433098695592222,FALSE,1,0,135300,"mean",87.3695143435994
1995-06-15,94.6303142618224,1995.45205479452,6,0.452054794520564,"s(decimaldate)","decimaldate",NA,NA,1995.45205479452,0.175710348766677,0.130482417387039,1.95996398454005,-0.0800304899276417,0.431451187460997,FALSE,1,0,135300,"mean",87.3845511362109
1995-07-15,92.806334379263,1995.53424657534,7,0.534246575342422,"s(decimaldate)","decimaldate",NA,NA,1995.53424657534,0.173062256460428,0.13097739184367,1.95996398454005,-0.0836487143421549,0.429773227263011,FALSE,1,0,135300,"mean",87.3988846273568
1995-08-15,88.1286704297114,1995.61917808219,8,0.619178082191866,"s(decimaldate)","decimaldate",NA,NA,1995.61917808219,0.17028666901121,0.130375014646013,1.95996398454005,-0.0852436641788578,0.425817002201277,FALSE,1,0,135300,"mean",87.4134653578727
1995-09-15,86.3842711135382,1995.70410958904,9,0.704109589041082,"s(decimaldate)","decimaldate",NA,NA,1995.70410958904,0.167495204258619,0.129138456854754,1.95996398454005,-0.0856115201957778,0.420601928713015,FALSE,1,0,135300,"mean",87.4278095673418
1996-05-15,92.3480303361455,1996.36885245902,5,0.368852459016352,"s(decimaldate)","decimaldate",NA,NA,1996.36885245902,0.14524416342913,0.127854369166897,1.95996398454005,-0.105345795404076,0.395834122262335,FALSE,1,0,135300,"mean",87.5317961047077
1996-06-15,93.1503048799008,1996.45355191257,6,0.4535519125684,"s(decimaldate)","decimaldate",NA,NA,1996.45355191257,0.142361629894867,0.128623621518937,1.95996398454005,-0.10973603584336,0.394459295633095,FALSE,1,0,135300,"mean",87.5439761274536
1996-07-15,90.6356815285511,1996.53551912568,7,0.535519125683095,"s(decimaldate)","decimaldate",NA,NA,1996.53551912568,0.139580911770933,0.129053380289795,1.95996398454005,-0.113359065680217,0.392520889222084,FALSE,1,0,135300,"mean",87.555531030488
1996-08-15,89.8486530393771,1996.62021857923,8,0.620218579234916,"s(decimaldate)","decimaldate",NA,NA,1996.62021857923,0.136736371940238,0.128739186851056,1.95996398454005,-0.115587797686804,0.389060541567279,FALSE,1,0,135300,"mean",87.5672326983159
