STATN	REG_ID	YEAR	MONTH	Depth_interval	mean	count
BY15 GOTLANDSDJ	135404	2012	1	>= 225.0 m	-5.1612	1
BY15 GOTLANDSDJ	135404	2012	3	>= 225.0 m	-5.40804	1
BY15 GOTLANDSDJ	135404	2012	7	>= 225.0 m	-5.9241600000000005	1
BY15 GOTLANDSDJ	135404	2012	8	>= 225.0 m	-6.103680000000001	1
BY15 GOTLANDSDJ	135404	2013	4	>= 225.0 m	-2.84988	1
BY15 GOTLANDSDJ	135404	2013	5	>= 225.0 m	-6.86664	1
BY15 GOTLANDSDJ	135404	2013	6	>= 225.0 m	-4.891920000000001	1
BY15 GOTLANDSDJ	135404	2013	7	>= 225.0 m	-6.68712	1
BY15 GOTLANDSDJ	135404	2013	8	>= 225.0 m	-6.933960000000001	1
BY15 GOTLANDSDJ	135404	2013	9	>= 225.0 m	-6.5749200000000005	1
BY15 GOTLANDSDJ	135404	2013	10	>= 225.0 m	-7.270560000000001	1
BY15 GOTLANDSDJ	135404	2013	11	>= 225.0 m	-7.719360000000001	1
BY15 GOTLANDSDJ	135404	2013	12	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2014	2	>= 225.0 m	-6.462720000000001	1
BY15 GOTLANDSDJ	135404	2014	3	>= 225.0 m	-4.24116	2
BY15 GOTLANDSDJ	135404	2014	4	>= 225.0 m	-2.55816	1
BY15 GOTLANDSDJ	135404	2014	6	>= 225.0 m	-3.5904000000000003	1
BY15 GOTLANDSDJ	135404	2014	7	>= 225.0 m	1.22	1
BY15 GOTLANDSDJ	135404	2014	8	>= 225.0 m	-0.20556000000000002	1
BY15 GOTLANDSDJ	135404	2014	9	>= 225.0 m	-0.561	1
BY15 GOTLANDSDJ	135404	2014	10	>= 225.0 m	-0.71808	1
BY15 GOTLANDSDJ	135404	2014	11	>= 225.0 m	-1.32396	1
BY15 GOTLANDSDJ	135404	2014	12	>= 225.0 m	-1.5483600000000002	1
BY15 GOTLANDSDJ	135404	2015	1	>= 225.0 m	-0.012320000000000005	1
BY15 GOTLANDSDJ	135404	2015	2	>= 225.0 m	-0.17952	1
BY15 GOTLANDSDJ	135404	2015	3	>= 225.0 m	1.1	1
BY15 GOTLANDSDJ	135404	2015	6	>= 225.0 m	1.5950000000000002	1
BY15 GOTLANDSDJ	135404	2015	7	>= 225.0 m	1.185	1
BY15 GOTLANDSDJ	135404	2015	9	>= 225.0 m	0.8099999999999999	1
BY15 GOTLANDSDJ	135404	2015	10	>= 225.0 m	0.29000000000000004	1
BY15 GOTLANDSDJ	135404	2015	11	>= 225.0 m	0.27	1
BY15 GOTLANDSDJ	135404	2015	12	>= 225.0 m	0.21500000000000002	1
BY15 GOTLANDSDJ	135404	2016	1	>= 225.0 m	0.16999999999999998	1
BY15 GOTLANDSDJ	135404	2016	2	>= 225.0 m	1.375	1
BY15 GOTLANDSDJ	135404	2016	3	>= 225.0 m	1.02	1
BY15 GOTLANDSDJ	135404	2016	4	>= 225.0 m	0.6	1
BY15 GOTLANDSDJ	135404	2016	5	>= 225.0 m	0.545	1
BY15 GOTLANDSDJ	135404	2016	6	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2016	7	>= 225.0 m	0.11523999999999998	1
BY15 GOTLANDSDJ	135404	2016	8	>= 225.0 m	0.037799999999999986	1
BY15 GOTLANDSDJ	135404	2016	9	>= 225.0 m	-0.13440000000000002	1
BY15 GOTLANDSDJ	135404	2016	10	>= 225.0 m	-0.09208	1
BY15 GOTLANDSDJ	135404	2016	11	>= 225.0 m	-0.38896000000000003	1
BY15 GOTLANDSDJ	135404	2016	12	>= 225.0 m	-0.07464000000000001	1
BY15 GOTLANDSDJ	135404	2017	1	>= 225.0 m	-0.29172000000000003	1
BY15 GOTLANDSDJ	135404	2017	2	>= 225.0 m	-0.85272	1
BY15 GOTLANDSDJ	135404	2017	3	>= 225.0 m	-0.6732	1
BY15 GOTLANDSDJ	135404	2017	4	>= 225.0 m	-0.6732	1
BY15 GOTLANDSDJ	135404	2017	5	>= 225.0 m	-0.9649200000000001	1
BY15 GOTLANDSDJ	135404	2017	6	>= 225.0 m	-1.5708000000000002	1
BY15 GOTLANDSDJ	135404	2017	7	>= 225.0 m	-0.88264	1
BY15 GOTLANDSDJ	135404	2017	9	>= 225.0 m	-1.05468	1
BY15 GOTLANDSDJ	135404	2017	11	>= 225.0 m	-0.60588	1
BY15 GOTLANDSDJ	135404	2017	12	>= 225.0 m	-0.91256	1
BY15 GOTLANDSDJ	135404	2018	1	>= 225.0 m	-0.53856	1
BY15 GOTLANDSDJ	135404	2018	4	>= 225.0 m	-1.43616	1
BY15 GOTLANDSDJ	135404	2018	5	>= 225.0 m	-2.22156	1
BY15 GOTLANDSDJ	135404	2018	9	>= 225.0 m	-3.5455200000000002	1
BY15 GOTLANDSDJ	135404	2018	10	>= 225.0 m	-2.22156	1
BY15 GOTLANDSDJ	135404	2018	11	>= 225.0 m	-3.2762400000000005	1
BY15 GOTLANDSDJ	135404	2018	12	>= 225.0 m	-2.2664400000000002	1
BY15 GOTLANDSDJ	135404	2019	1	>= 225.0 m	-1.6156800000000002	1
BY15 GOTLANDSDJ	135404	2019	2	>= 225.0 m	-2.42352	1
BY15 GOTLANDSDJ	135404	2019	3	>= 225.0 m	-2.9620800000000003	1
BY15 GOTLANDSDJ	135404	2019	4	>= 225.0 m	-3.11916	1
BY15 GOTLANDSDJ	135404	2019	5	>= 225.0 m	-3.38844	1
BY15 GOTLANDSDJ	135404	2019	6	>= 225.0 m	-4.241160000000001	1
BY15 GOTLANDSDJ	135404	2019	7	>= 225.0 m	-4.44312	1
BY15 GOTLANDSDJ	135404	2019	8	>= 225.0 m	-4.2636	1
BY15 GOTLANDSDJ	135404	2019	9	>= 225.0 m	-3.7474800000000004	1
BY15 GOTLANDSDJ	135404	2019	10	>= 225.0 m	-4.21872	1
BY15 GOTLANDSDJ	135404	2019	11	>= 225.0 m	-3.50064	1
BY15 GOTLANDSDJ	135404	2019	12	>= 225.0 m	-4.2636	1
BY15 GOTLANDSDJ	135404	2020	1	>= 225.0 m	-3.2762400000000005	1
BY15 GOTLANDSDJ	135404	2020	2	>= 225.0 m	-4.151400000000001	1
BY15 GOTLANDSDJ	135404	2020	3	>= 225.0 m	-3.7474800000000004	1
BY15 GOTLANDSDJ	135404	2020	4	>= 225.0 m	-3.45576	1
BY15 GOTLANDSDJ	135404	2020	5	>= 225.0 m	-3.76992	1
BY15 GOTLANDSDJ	135404	2020	6	>= 225.0 m	-4.757280000000001	1
BY15 GOTLANDSDJ	135404	2020	7	>= 225.0 m	-4.667520000000001	1
BY15 GOTLANDSDJ	135404	2020	8	>= 225.0 m		0
BY15 GOTLANDSDJ	135404	2020	9	>= 225.0 m	-4.600200000000001	1
BY15 GOTLANDSDJ	135404	2020	10	>= 225.0 m	-4.55532	1
BY15 GOTLANDSDJ	135404	2020	11	>= 225.0 m	-4.44312	1
BY15 GOTLANDSDJ	135404	2020	12	>= 225.0 m	-4.95924	1
BY15 GOTLANDSDJ	135404	2021	1	>= 225.0 m	-4.46556	1
BY15 GOTLANDSDJ	135404	2021	2	>= 225.0 m	-4.0167600000000006	1
BY15 GOTLANDSDJ	135404	2021	3	>= 225.0 m	-4.39824	1
BY15 GOTLANDSDJ	135404	2021	4	>= 225.0 m	-4.600200000000001	1
BY15 GOTLANDSDJ	135404	2021	5	>= 225.0 m	-5.09388	1
BY15 GOTLANDSDJ	135404	2021	6	>= 225.0 m	-5.497800000000001	1
BY15 GOTLANDSDJ	135404	2021	7	>= 225.0 m	-4.488	1
BY15 GOTLANDSDJ	135404	2021	8	>= 225.0 m	-5.632440000000001	1
BY15 GOTLANDSDJ	135404	2021	9	>= 225.0 m	-5.408040000000001	1
BY15 GOTLANDSDJ	135404	2021	10	>= 225.0 m	-5.76708	1
BY15 GOTLANDSDJ	135404	2021	11	>= 225.0 m	-5.76708	1
BY15 GOTLANDSDJ	135404	2021	12	>= 225.0 m	-6.148560000000001	1
BY15 GOTLANDSDJ	135404	2022	2	>= 225.0 m	-5.34072	1
BY15 GOTLANDSDJ	135404	2022	3	>= 225.0 m	-5.4978	1
BY15 GOTLANDSDJ	135404	2022	4	>= 225.0 m	-5.542680000000001	1
BY15 GOTLANDSDJ	135404	2022	5	>= 225.0 m	-5.991480000000001	1
BY15 GOTLANDSDJ	135404	2022	6	>= 225.0 m	-7.360320000000001	1
BY15 GOTLANDSDJ	135404	2022	7	>= 225.0 m	-5.250960000000001	1
BY15 GOTLANDSDJ	135404	2022	8	>= 225.0 m	-7.293000000000001	1
BY15 GOTLANDSDJ	135404	2022	9	>= 225.0 m	-6.4851600000000005	1
BY15 GOTLANDSDJ	135404	2022	10	>= 225.0 m	-6.3954	1
BY15 GOTLANDSDJ	135404	2022	11	>= 225.0 m	-8.459880000000002	1
BY15 GOTLANDSDJ	135404	2023	1	>= 225.0 m	-6.97884	1
BY15 GOTLANDSDJ	135404	2023	2	>= 225.0 m	-6.5749200000000005	1
BY15 GOTLANDSDJ	135404	2023	3	>= 225.0 m	-6.86664	1
BY15 GOTLANDSDJ	135404	2023	4	>= 225.0 m	-6.013920000000001	1
BY15 GOTLANDSDJ	135404	2023	5	>= 225.0 m	-7.315440000000001	1
BY15 GOTLANDSDJ	135404	2023	6	>= 225.0 m	-7.8315600000000005	1
BY15 GOTLANDSDJ	135404	2023	7	>= 225.0 m	-7.9213200000000015	1
BY15 GOTLANDSDJ	135404	2023	8	>= 225.0 m	-8.01108	1
BY15 GOTLANDSDJ	135404	2023	9	>= 225.0 m	-8.93112	1
BY15 GOTLANDSDJ	135404	2023	10	>= 225.0 m	-0.17952	1
BY15 GOTLANDSDJ	135404	2023	11	>= 225.0 m	-8.03352	1
BY15 GOTLANDSDJ	135404	2023	12	>= 225.0 m	-7.293000000000001	1
BY15 GOTLANDSDJ	135404	2024	1	>= 225.0 m	-6.88908	1
BY5 BORNHOLMSDJ	135402	1960	2	>= 80.0 m	4.9	1
BY5 BORNHOLMSDJ	135402	1960	3	>= 80.0 m	3.71	1
BY5 BORNHOLMSDJ	135402	1960	8	>= 80.0 m	2.845	1
BY5 BORNHOLMSDJ	135402	1960	10	>= 80.0 m	2.375	1
BY5 BORNHOLMSDJ	135402	1961	1	>= 80.0 m	2.67	1
BY5 BORNHOLMSDJ	135402	1961	4	>= 80.0 m	3.04	1
BY5 BORNHOLMSDJ	135402	1961	7	>= 80.0 m	1.535	1
BY5 BORNHOLMSDJ	135402	1961	11	>= 80.0 m	1.49	1
BY5 BORNHOLMSDJ	135402	1962	1	>= 80.0 m	1.885	1
BY5 BORNHOLMSDJ	135402	1962	4	>= 80.0 m	1.44	1
BY5 BORNHOLMSDJ	135402	1962	9	>= 80.0 m	0.14500000000000002	1
BY5 BORNHOLMSDJ	135402	1962	10	>= 80.0 m	0.685	2
BY5 BORNHOLMSDJ	135402	1963	1	>= 80.0 m	1.245	2
BY5 BORNHOLMSDJ	135402	1963	10	>= 80.0 m	2.3	1
BY5 BORNHOLMSDJ	135402	1964	1	>= 80.0 m	2.7075	2
BY5 BORNHOLMSDJ	135402	1964	4	>= 80.0 m	1.1800000000000002	2
BY5 BORNHOLMSDJ	135402	1964	7	>= 80.0 m	1.53	1
BY5 BORNHOLMSDJ	135402	1964	9	>= 80.0 m	1.12	1
BY5 BORNHOLMSDJ	135402	1964	11	>= 80.0 m	1.0899999999999999	2
BY5 BORNHOLMSDJ	135402	1965	1	>= 80.0 m	3.73	2
BY5 BORNHOLMSDJ	135402	1965	4	>= 80.0 m	2.16	2
BY5 BORNHOLMSDJ	135402	1965	6	>= 80.0 m	0.93	1
BY5 BORNHOLMSDJ	135402	1965	8	>= 80.0 m	0.41500000000000004	1
BY5 BORNHOLMSDJ	135402	1965	12	>= 80.0 m	3.02	1
BY5 BORNHOLMSDJ	135402	1966	4	>= 80.0 m	3.785	1
BY5 BORNHOLMSDJ	135402	1966	5	>= 80.0 m	1.19	1
BY5 BORNHOLMSDJ	135402	1966	8	>= 80.0 m	0.15	1
BY5 BORNHOLMSDJ	135402	1966	9	>= 80.0 m	0.42	1
BY5 BORNHOLMSDJ	135402	1966	11	>= 80.0 m	1.0050000000000001	1
BY5 BORNHOLMSDJ	135402	1967	1	>= 80.0 m	0.685	1
BY5 BORNHOLMSDJ	135402	1967	2	>= 80.0 m	0.5	1
BY5 BORNHOLMSDJ	135402	1967	3	>= 80.0 m	0.42500000000000004	1
BY5 BORNHOLMSDJ	135402	1967	5	>= 80.0 m	3.29	1
BY5 BORNHOLMSDJ	135402	1967	6	>= 80.0 m	2.905	1
BY5 BORNHOLMSDJ	135402	1967	9	>= 80.0 m	1.685	1
BY5 BORNHOLMSDJ	135402	1967	12	>= 80.0 m	0.9550000000000001	1
BY5 BORNHOLMSDJ	135402	1968	2	>= 80.0 m	0.81	2
BY5 BORNHOLMSDJ	135402	1968	4	>= 80.0 m	0.815	1
BY5 BORNHOLMSDJ	135402	1968	6	>= 80.0 m	0.585	1
BY5 BORNHOLMSDJ	135402	1968	8	>= 80.0 m	0.285	1
BY5 BORNHOLMSDJ	135402	1968	9	>= 80.0 m	0.064804	1
BY5 BORNHOLMSDJ	135402	1968	11	>= 80.0 m	-0.022831999999999998	1
BY5 BORNHOLMSDJ	135402	1968	12	>= 80.0 m	0.845	1
BY5 BORNHOLMSDJ	135402	1969	1	>= 80.0 m	2.245	1
BY5 BORNHOLMSDJ	135402	1969	2	>= 80.0 m	1.8849999999999998	1
BY5 BORNHOLMSDJ	135402	1969	3	>= 80.0 m	4.9350000000000005	1
BY5 BORNHOLMSDJ	135402	1969	4	>= 80.0 m	6.199999999999999	1
BY5 BORNHOLMSDJ	135402	1969	6	>= 80.0 m	4.949999999999999	1
BY5 BORNHOLMSDJ	135402	1969	10	>= 80.0 m	2.5949999999999998	1
BY5 BORNHOLMSDJ	135402	1969	11	>= 80.0 m	2.0999999999999996	1
BY5 BORNHOLMSDJ	135402	1970	1	>= 80.0 m	2.76	1
BY5 BORNHOLMSDJ	135402	1970	3	>= 80.0 m	2.5966666666666667	1
BY5 BORNHOLMSDJ	135402	1970	5	>= 80.0 m	1.9933333333333332	1
BY5 BORNHOLMSDJ	135402	1970	6	>= 80.0 m	1.6175000000000002	2
BY5 BORNHOLMSDJ	135402	1970	8	>= 80.0 m	0.54	1
BY5 BORNHOLMSDJ	135402	1970	9	>= 80.0 m	0.53	1
BY5 BORNHOLMSDJ	135402	1970	10	>= 80.0 m	0.455	1
BY5 BORNHOLMSDJ	135402	1970	11	>= 80.0 m	0.23666666666666666	1
BY5 BORNHOLMSDJ	135402	1971	1	>= 80.0 m	1.605	1
BY5 BORNHOLMSDJ	135402	1971	3	>= 80.0 m	0.155	1
BY5 BORNHOLMSDJ	135402	1971	4	>= 80.0 m	0.155	1
BY5 BORNHOLMSDJ	135402	1971	6	>= 80.0 m	0.12	2
BY5 BORNHOLMSDJ	135402	1971	8	>= 80.0 m	-0.36128400000000005	1
BY5 BORNHOLMSDJ	135402	1971	9	>= 80.0 m	0.0	1
BY5 BORNHOLMSDJ	135402	1971	11	>= 80.0 m	0.049999999999999996	1
BY5 BORNHOLMSDJ	135402	1971	12	>= 80.0 m	0.18000000000000002	1
BY5 BORNHOLMSDJ	135402	1972	1	>= 80.0 m	0.9950000000000001	1
BY5 BORNHOLMSDJ	135402	1972	3	>= 80.0 m	0.9649999999999999	2
BY5 BORNHOLMSDJ	135402	1972	5	>= 80.0 m	6.145	1
BY5 BORNHOLMSDJ	135402	1972	6	>= 80.0 m	4.951666666666666	2
BY5 BORNHOLMSDJ	135402	1972	8	>= 80.0 m	3.9749999999999996	1
BY5 BORNHOLMSDJ	135402	1972	9	>= 80.0 m	3.6966666666666663	2
BY5 BORNHOLMSDJ	135402	1972	10	>= 80.0 m	2.985	1
BY5 BORNHOLMSDJ	135402	1972	11	>= 80.0 m	2.6075	2
BY5 BORNHOLMSDJ	135402	1973	1	>= 80.0 m	2.245	1
BY5 BORNHOLMSDJ	135402	1973	2	>= 80.0 m	1.8966666666666665	1
BY5 BORNHOLMSDJ	135402	1973	4	>= 80.0 m	1.26	1
BY5 BORNHOLMSDJ	135402	1973	5	>= 80.0 m	1.7149999999999999	1
BY5 BORNHOLMSDJ	135402	1973	6	>= 80.0 m	0.6033333333333333	2
BY5 BORNHOLMSDJ	135402	1973	8	>= 80.0 m	0.98	1
BY5 BORNHOLMSDJ	135402	1973	9	>= 80.0 m	0.5833333333333334	1
BY5 BORNHOLMSDJ	135402	1974	2	>= 80.0 m	2.335	1
BY5 BORNHOLMSDJ	135402	1974	3	>= 80.0 m	2.3049999999999997	1
BY5 BORNHOLMSDJ	135402	1974	6	>= 80.0 m	1.1075000000000002	2
BY5 BORNHOLMSDJ	135402	1974	9	>= 80.0 m	0.75	1
BY5 BORNHOLMSDJ	135402	1974	10	>= 80.0 m		0
BY5 BORNHOLMSDJ	135402	1974	11	>= 80.0 m	0.59	1
BY5 BORNHOLMSDJ	135402	1975	1	>= 80.0 m	0.465	1
BY5 BORNHOLMSDJ	135402	1975	3	>= 80.0 m	0.565	1
BY5 BORNHOLMSDJ	135402	1975	6	>= 80.0 m	0.08833333333333333	3
BY5 BORNHOLMSDJ	135402	1975	9	>= 80.0 m	-0.080348	1
BY5 BORNHOLMSDJ	135402	1975	11	>= 80.0 m	0.115	1
BY5 BORNHOLMSDJ	135402	1976	1	>= 80.0 m	6.532500000000001	2
BY5 BORNHOLMSDJ	135402	1976	3	>= 80.0 m	6.005000000000001	1
BY5 BORNHOLMSDJ	135402	1976	5	>= 80.0 m	5.33	1
BY5 BORNHOLMSDJ	135402	1976	6	>= 80.0 m	3.8649999999999998	1
BY5 BORNHOLMSDJ	135402	1976	8	>= 80.0 m	3.0700000000000003	1
BY5 BORNHOLMSDJ	135402	1976	11	>= 80.0 m	1.5899999999999999	1
BY5 BORNHOLMSDJ	135402	1977	3	>= 80.0 m	3.8150000000000004	2
BY5 BORNHOLMSDJ	135402	1977	6	>= 80.0 m	1.895	2
BY5 BORNHOLMSDJ	135402	1977	8	>= 80.0 m	0.63	1
BY5 BORNHOLMSDJ	135402	1977	9	>= 80.0 m	0.315	1
BY5 BORNHOLMSDJ	135402	1977	11	>= 80.0 m	0.09	1
BY5 BORNHOLMSDJ	135402	1978	1	>= 80.0 m	1.775	1
BY5 BORNHOLMSDJ	135402	1978	4	>= 80.0 m	1.035	1
BY5 BORNHOLMSDJ	135402	1978	5	>= 80.0 m	1.065	1
BY5 BORNHOLMSDJ	135402	1978	6	>= 80.0 m	0.9199999999999999	2
BY5 BORNHOLMSDJ	135402	1978	8	>= 80.0 m	0.585	1
BY5 BORNHOLMSDJ	135402	1978	11	>= 80.0 m	0.5349999999999999	1
BY5 BORNHOLMSDJ	135402	1979	1	>= 80.0 m	1.83	1
BY5 BORNHOLMSDJ	135402	1979	5	>= 80.0 m	1.85	1
BY5 BORNHOLMSDJ	135402	1979	7	>= 80.0 m	1.1066666666666667	1
BY5 BORNHOLMSDJ	135402	1979	8	>= 80.0 m	0.99	1
BY5 BORNHOLMSDJ	135402	1979	11	>= 80.0 m	0.22	1
BY5 BORNHOLMSDJ	135402	1980	1	>= 80.0 m	2.05	1
BY5 BORNHOLMSDJ	135402	1980	5	>= 80.0 m	6.220000000000001	1
BY5 BORNHOLMSDJ	135402	1980	10	>= 80.0 m	2.27	1
BY5 BORNHOLMSDJ	135402	1981	3	>= 80.0 m	0.925	1
BY5 BORNHOLMSDJ	135402	1981	5	>= 80.0 m	0.71	1
BY5 BORNHOLMSDJ	135402	1981	11	>= 80.0 m	-0.282744	1
BY5 BORNHOLMSDJ	135402	1982	3	>= 80.0 m	-0.340456	1
BY5 BORNHOLMSDJ	135402	1982	6	>= 80.0 m	0.515	1
BY5 BORNHOLMSDJ	135402	1982	8	>= 80.0 m	0.44	1
BY5 BORNHOLMSDJ	135402	1982	11	>= 80.0 m	-0.421872	1
BY5 BORNHOLMSDJ	135402	1983	1	>= 80.0 m	3.6550000000000002	1
BY5 BORNHOLMSDJ	135402	1983	3	>= 80.0 m	2.7	1
BY5 BORNHOLMSDJ	135402	1983	6	>= 80.0 m	1.0050000000000001	1
BY5 BORNHOLMSDJ	135402	1983	9	>= 80.0 m	0.315	1
BY5 BORNHOLMSDJ	135402	1983	12	>= 80.0 m	1.335	1
BY5 BORNHOLMSDJ	135402	1984	1	>= 80.0 m	1.88	1
BY5 BORNHOLMSDJ	135402	1984	5	>= 80.0 m	0.56	1
BY5 BORNHOLMSDJ	135402	1984	9	>= 80.0 m	-0.10322400000000001	1
BY5 BORNHOLMSDJ	135402	1984	11	>= 80.0 m	0.085	1
BY5 BORNHOLMSDJ	135402	1985	1	>= 80.0 m	1.605	1
BY5 BORNHOLMSDJ	135402	1985	5	>= 80.0 m	1.495	1
BY5 BORNHOLMSDJ	135402	1985	9	>= 80.0 m	0.375	1
BY5 BORNHOLMSDJ	135402	1985	11	>= 80.0 m	1.225	1
BY5 BORNHOLMSDJ	135402	1986	1	>= 80.0 m	0.095	1
BY5 BORNHOLMSDJ	135402	1986	6	>= 80.0 m	1.49	1
BY5 BORNHOLMSDJ	135402	1986	9	>= 80.0 m	1.19	1
BY5 BORNHOLMSDJ	135402	1986	11	>= 80.0 m	0.855	1
BY5 BORNHOLMSDJ	135402	1987	1	>= 80.0 m	0.47000000000000003	1
BY5 BORNHOLMSDJ	135402	1987	5	>= 80.0 m	0.0005999999999999894	1
BY5 BORNHOLMSDJ	135402	1987	9	>= 80.0 m	-0.10522799999999999	1
BY5 BORNHOLMSDJ	135402	1987	11	>= 80.0 m	-0.06034800000000001	1
BY5 BORNHOLMSDJ	135402	1988	1	>= 80.0 m	0.28500000000000003	1
BY5 BORNHOLMSDJ	135402	1988	5	>= 80.0 m	-0.9200400000000001	1
BY5 BORNHOLMSDJ	135402	1988	8	>= 80.0 m	-0.9940920000000002	1
BY5 BORNHOLMSDJ	135402	1988	11	>= 80.0 m	-0.25581600000000004	1
BY5 BORNHOLMSDJ	135402	1989	1	>= 80.0 m	0.30000000000000004	1
BY5 BORNHOLMSDJ	135402	1989	5	>= 80.0 m	0.59	1
BY5 BORNHOLMSDJ	135402	1989	8	>= 80.0 m	-0.02078400000000001	1
BY5 BORNHOLMSDJ	135402	1989	11	>= 80.0 m	-0.828036	1
BY5 BORNHOLMSDJ	135402	1990	1	>= 80.0 m	-0.8347680000000001	1
BY5 BORNHOLMSDJ	135402	1990	5	>= 80.0 m	1.1	1
BY5 BORNHOLMSDJ	135402	1990	8	>= 80.0 m	0.39	1
BY5 BORNHOLMSDJ	135402	1990	11	>= 80.0 m	0.275	1
BY5 BORNHOLMSDJ	135402	1991	1	>= 80.0 m	1.54	2
BY5 BORNHOLMSDJ	135402	1991	5	>= 80.0 m	3.81	1
BY5 BORNHOLMSDJ	135402	1991	9	>= 80.0 m	1.49	1
BY5 BORNHOLMSDJ	135402	1991	11	>= 80.0 m	0.81	1
BY5 BORNHOLMSDJ	135402	1992	1	>= 80.0 m	3.8525	2
BY5 BORNHOLMSDJ	135402	1992	3	>= 80.0 m	3.81	1
BY5 BORNHOLMSDJ	135402	1992	5	>= 80.0 m	2.62	1
BY5 BORNHOLMSDJ	135402	1992	8	>= 80.0 m	1.54	1
BY5 BORNHOLMSDJ	135402	1992	9	>= 80.0 m	0.36	1
BY5 BORNHOLMSDJ	135402	1992	11	>= 80.0 m	0.41	1
BY5 BORNHOLMSDJ	135402	1993	3	>= 80.0 m	6.5841666666666665	2
BY5 BORNHOLMSDJ	135402	1993	4	>= 80.0 m	5.545	1
BY5 BORNHOLMSDJ	135402	1993	6	>= 80.0 m	4.5125	2
BY5 BORNHOLMSDJ	135402	1993	7	>= 80.0 m	3.313333333333333	1
BY5 BORNHOLMSDJ	135402	1993	8	>= 80.0 m	3.1733333333333333	3
BY5 BORNHOLMSDJ	135402	1993	10	>= 80.0 m	1.625	1
BY5 BORNHOLMSDJ	135402	1993	11	>= 80.0 m	1.15	1
BY5 BORNHOLMSDJ	135402	1993	12	>= 80.0 m	1.03	1
BY5 BORNHOLMSDJ	135402	1994	1	>= 80.0 m	2.57	1
BY5 BORNHOLMSDJ	135402	1994	2	>= 80.0 m	2.7	1
BY5 BORNHOLMSDJ	135402	1994	3	>= 80.0 m	2.6508333333333334	2
BY5 BORNHOLMSDJ	135402	1994	4	>= 80.0 m	3.8150000000000004	1
BY5 BORNHOLMSDJ	135402	1994	5	>= 80.0 m	2.3475	2
BY5 BORNHOLMSDJ	135402	1994	7	>= 80.0 m	1.4	1
BY5 BORNHOLMSDJ	135402	1994	8	>= 80.0 m	1.3725	2
BY5 BORNHOLMSDJ	135402	1994	9	>= 80.0 m	1.7125	2
BY5 BORNHOLMSDJ	135402	1994	10	>= 80.0 m	0.61	1
BY5 BORNHOLMSDJ	135402	1994	11	>= 80.0 m	0.62	1
BY5 BORNHOLMSDJ	135402	1995	1	>= 80.0 m	1.88	1
BY5 BORNHOLMSDJ	135402	1995	2	>= 80.0 m	1.74	1
BY5 BORNHOLMSDJ	135402	1995	3	>= 80.0 m	1.7125000000000001	2
BY5 BORNHOLMSDJ	135402	1995	4	>= 80.0 m	1.79	1
BY5 BORNHOLMSDJ	135402	1995	5	>= 80.0 m	0.55	1
BY5 BORNHOLMSDJ	135402	1995	6	>= 80.0 m	0.315	1
BY5 BORNHOLMSDJ	135402	1995	7	>= 80.0 m	-0.21928000000000003	1
BY5 BORNHOLMSDJ	135402	1995	8	>= 80.0 m	-0.52734	2
BY5 BORNHOLMSDJ	135402	1995	9	>= 80.0 m	-0.7629600000000001	1
BY5 BORNHOLMSDJ	135402	1995	10	>= 80.0 m	-0.8976000000000001	1
BY5 BORNHOLMSDJ	135402	1995	11	>= 80.0 m	0.25333333333333335	1
BY5 BORNHOLMSDJ	135402	1995	12	>= 80.0 m	-0.08976	1
BY5 BORNHOLMSDJ	135402	1996	1	>= 80.0 m	-0.42636	1
BY5 BORNHOLMSDJ	135402	1996	2	>= 80.0 m	1.21	1
BY5 BORNHOLMSDJ	135402	1996	3	>= 80.0 m	0.5700000000000001	1
BY5 BORNHOLMSDJ	135402	1996	4	>= 80.0 m	0.52	1
BY5 BORNHOLMSDJ	135402	1996	5	>= 80.0 m	2.06	1
BY5 BORNHOLMSDJ	135402	1996	6	>= 80.0 m	0.29500000000000004	1
BY5 BORNHOLMSDJ	135402	1996	7	>= 80.0 m	0.17500000000000002	1
BY5 BORNHOLMSDJ	135402	1996	8	>= 80.0 m	-0.11392000000000008	1
BY5 BORNHOLMSDJ	135402	1996	9	>= 80.0 m	0.19059999999999996	1
BY5 BORNHOLMSDJ	135402	1996	10	>= 80.0 m	0.08095999999999999	2
BY5 BORNHOLMSDJ	135402	1996	11	>= 80.0 m		0
BY5 BORNHOLMSDJ	135402	1996	12	>= 80.0 m	2.025	1
BY5 BORNHOLMSDJ	135402	1997	1	>= 80.0 m	0.785	1
BY5 BORNHOLMSDJ	135402	1997	2	>= 80.0 m	0.4425	2
BY5 BORNHOLMSDJ	135402	1997	3	>= 80.0 m	1.075	1
BY5 BORNHOLMSDJ	135402	1997	4	>= 80.0 m	2.6550000000000002	1
BY5 BORNHOLMSDJ	135402	1997	6	>= 80.0 m	1.5950000000000002	1
BY5 BORNHOLMSDJ	135402	1997	7	>= 80.0 m	1.065	1
BY5 BORNHOLMSDJ	135402	1997	8	>= 80.0 m	0.735	1
BY5 BORNHOLMSDJ	135402	1997	9	>= 80.0 m	0.16	1
BY5 BORNHOLMSDJ	135402	1997	10	>= 80.0 m	0.34	1
BY5 BORNHOLMSDJ	135402	1997	11	>= 80.0 m	1.52	2
BY5 BORNHOLMSDJ	135402	1997	12	>= 80.0 m	0.565	1
