STATN	REG_ID	YEAR	MONTH	Depth_interval	mean	count
BY15 GOTLANDSDJ	135404	2016	11	0-10 m	22.366666666666664	1
BY15 GOTLANDSDJ	135404	2016	12	0-10 m	20.3	1
BY15 GOTLANDSDJ	135404	2017	1	0-10 m	21.866666666666664	1
BY15 GOTLANDSDJ	135404	2017	2	0-10 m	21.033333333333335	1
BY15 GOTLANDSDJ	135404	2017	3	0-10 m	23.46666666666667	1
BY15 GOTLANDSDJ	135404	2017	4	0-10 m	21.766666666666666	1
BY15 GOTLANDSDJ	135404	2017	5	0-10 m	20.96666666666667	1
BY15 GOTLANDSDJ	135404	2017	6	0-10 m	24.96666666666667	1
BY15 GOTLANDSDJ	135404	2017	7	0-10 m	26.1	1
BY15 GOTLANDSDJ	135404	2017	9	0-10 m	24.5	1
BY15 GOTLANDSDJ	135404	2017	11	0-10 m	19.866666666666667	1
BY15 GOTLANDSDJ	135404	2017	12	0-10 m	20.633333333333336	1
BY15 GOTLANDSDJ	135404	2018	1	0-10 m	22.7	1
BY15 GOTLANDSDJ	135404	2018	4	0-10 m	23.400000000000002	1
BY15 GOTLANDSDJ	135404	2018	5	0-10 m	20.633333333333333	1
BY15 GOTLANDSDJ	135404	2018	9	0-10 m	25.866666666666664	1
BY15 GOTLANDSDJ	135404	2018	10	0-10 m	19.733333333333334	1
BY15 GOTLANDSDJ	135404	2018	11	0-10 m	20.033333333333335	1
BY15 GOTLANDSDJ	135404	2018	12	0-10 m	22.066666666666666	1
BY15 GOTLANDSDJ	135404	2019	1	0-10 m	20.900000000000002	1
BY15 GOTLANDSDJ	135404	2019	2	0-10 m	21.733333333333334	1
BY15 GOTLANDSDJ	135404	2019	3	0-10 m	20.0	1
BY15 GOTLANDSDJ	135404	2019	4	0-10 m	23.433333333333334	1
BY15 GOTLANDSDJ	135404	2019	5	0-10 m	19.1	1
BY15 GOTLANDSDJ	135404	2019	6	0-10 m	21.566666666666666	1
BY15 GOTLANDSDJ	135404	2019	7	0-10 m	23.96666666666667	1
BY15 GOTLANDSDJ	135404	2019	8	0-10 m	24.266666666666666	1
BY15 GOTLANDSDJ	135404	2019	9	0-10 m	21.366666666666664	1
BY15 GOTLANDSDJ	135404	2019	10	0-10 m	20.400000000000002	1
BY15 GOTLANDSDJ	135404	2019	11	0-10 m	20.466666666666665	1
BY15 GOTLANDSDJ	135404	2019	12	0-10 m	20.866666666666667	1
BY15 GOTLANDSDJ	135404	2020	1	0-10 m	21.599999999999998	1
BY15 GOTLANDSDJ	135404	2020	2	0-10 m	20.366666666666667	1
BY15 GOTLANDSDJ	135404	2020	3	0-10 m	23.03333333333333	1
BY15 GOTLANDSDJ	135404	2020	4	0-10 m	20.466666666666665	1
BY15 GOTLANDSDJ	135404	2020	5	0-10 m	19.96666666666667	1
BY15 GOTLANDSDJ	135404	2020	6	0-10 m	20.566666666666666	1
BY15 GOTLANDSDJ	135404	2020	7	0-10 m	24.333333333333332	1
BY15 GOTLANDSDJ	135404	2020	8	0-10 m	23.666666666666668	1
BY15 GOTLANDSDJ	135404	2020	9	0-10 m	23.599999999999998	1
BY15 GOTLANDSDJ	135404	2020	10	0-10 m	20.400000000000002	1
BY15 GOTLANDSDJ	135404	2020	11	0-10 m	20.599999999999998	1
BY15 GOTLANDSDJ	135404	2020	12	0-10 m	20.133333333333333	1
BY15 GOTLANDSDJ	135404	2021	1	0-10 m	21.166666666666668	1
BY15 GOTLANDSDJ	135404	2021	2	0-10 m	18.599999999999998	1
BY15 GOTLANDSDJ	135404	2021	3	0-10 m	22.3	1
BY15 GOTLANDSDJ	135404	2021	4	0-10 m	22.133333333333336	1
BY15 GOTLANDSDJ	135404	2021	5	0-10 m	20.733333333333334	1
BY15 GOTLANDSDJ	135404	2021	6	0-10 m	24.2	1
BY15 GOTLANDSDJ	135404	2021	7	0-10 m	23.8	1
BY15 GOTLANDSDJ	135404	2021	8	0-10 m	23.166666666666668	1
BY15 GOTLANDSDJ	135404	2021	9	0-10 m	23.35	1
BY15 GOTLANDSDJ	135404	2021	10	0-10 m	22.5	1
BY15 GOTLANDSDJ	135404	2021	11	0-10 m	20.033333333333335	1
BY15 GOTLANDSDJ	135404	2021	12	0-10 m	20.866666666666664	1
BY15 GOTLANDSDJ	135404	2022	2	0-10 m	17.5	1
BY15 GOTLANDSDJ	135404	2022	3	0-10 m	19.55	1
BY15 GOTLANDSDJ	135404	2022	4	0-10 m	21.96666666666667	1
BY15 GOTLANDSDJ	135404	2022	5	0-10 m	18.733333333333334	1
BY15 GOTLANDSDJ	135404	2022	6	0-10 m	20.666666666666668	1
BY15 GOTLANDSDJ	135404	2022	7	0-10 m	22.96666666666667	1
BY15 GOTLANDSDJ	135404	2022	8	0-10 m	23.2	1
BY15 GOTLANDSDJ	135404	2022	9	0-10 m	20.966666666666665	1
BY15 GOTLANDSDJ	135404	2022	10	0-10 m	20.0	1
BY15 GOTLANDSDJ	135404	2022	11	0-10 m	18.5	1
BY15 GOTLANDSDJ	135404	2023	1	0-10 m	17.8	1
BY15 GOTLANDSDJ	135404	2023	2	0-10 m	18.866666666666667	1
BY15 GOTLANDSDJ	135404	2023	3	0-10 m	20.233333333333334	1
BY15 GOTLANDSDJ	135404	2023	4	0-10 m	19.366666666666664	1
BY15 GOTLANDSDJ	135404	2023	5	0-10 m	21.5	1
BY15 GOTLANDSDJ	135404	2023	6	0-10 m	21.166666666666668	1
BY15 GOTLANDSDJ	135404	2023	7	0-10 m	20.766666666666666	1
BY15 GOTLANDSDJ	135404	2023	8	0-10 m		0
BY15 GOTLANDSDJ	135404	2023	9	0-10 m		0
BY15 GOTLANDSDJ	135404	2023	10	0-10 m		0
BY15 GOTLANDSDJ	135404	2023	11	0-10 m		0
BY15 GOTLANDSDJ	135404	2023	12	0-10 m	18.766666666666666	1
BY15 GOTLANDSDJ	135404	2024	1	0-10 m		0
BY5 BORNHOLMSDJ	135402	1960	2	0-10 m		0
BY5 BORNHOLMSDJ	135402	1960	3	0-10 m		0
BY5 BORNHOLMSDJ	135402	1960	8	0-10 m		0
BY5 BORNHOLMSDJ	135402	1960	10	0-10 m		0
BY5 BORNHOLMSDJ	135402	1961	1	0-10 m		0
BY5 BORNHOLMSDJ	135402	1961	4	0-10 m		0
BY5 BORNHOLMSDJ	135402	1961	7	0-10 m		0
BY5 BORNHOLMSDJ	135402	1961	11	0-10 m		0
BY5 BORNHOLMSDJ	135402	1962	1	0-10 m		0
BY5 BORNHOLMSDJ	135402	1962	4	0-10 m		0
BY5 BORNHOLMSDJ	135402	1962	9	0-10 m		0
BY5 BORNHOLMSDJ	135402	1962	10	0-10 m		0
BY5 BORNHOLMSDJ	135402	1963	1	0-10 m		0
BY5 BORNHOLMSDJ	135402	1963	10	0-10 m		0
BY5 BORNHOLMSDJ	135402	1964	1	0-10 m		0
BY5 BORNHOLMSDJ	135402	1964	4	0-10 m		0
BY5 BORNHOLMSDJ	135402	1964	7	0-10 m		0
BY5 BORNHOLMSDJ	135402	1964	9	0-10 m		0
BY5 BORNHOLMSDJ	135402	1964	11	0-10 m		0
BY5 BORNHOLMSDJ	135402	1965	1	0-10 m		0
BY5 BORNHOLMSDJ	135402	1965	4	0-10 m		0
BY5 BORNHOLMSDJ	135402	1965	6	0-10 m		0
BY5 BORNHOLMSDJ	135402	1965	8	0-10 m		0
BY5 BORNHOLMSDJ	135402	1965	12	0-10 m		0
BY5 BORNHOLMSDJ	135402	1966	4	0-10 m		0
BY5 BORNHOLMSDJ	135402	1966	5	0-10 m		0
BY5 BORNHOLMSDJ	135402	1966	8	0-10 m		0
BY5 BORNHOLMSDJ	135402	1966	9	0-10 m		0
BY5 BORNHOLMSDJ	135402	1966	11	0-10 m		0
BY5 BORNHOLMSDJ	135402	1967	1	0-10 m		0
BY5 BORNHOLMSDJ	135402	1967	2	0-10 m		0
BY5 BORNHOLMSDJ	135402	1967	3	0-10 m		0
BY5 BORNHOLMSDJ	135402	1967	5	0-10 m		0
BY5 BORNHOLMSDJ	135402	1967	6	0-10 m		0
BY5 BORNHOLMSDJ	135402	1967	9	0-10 m		0
BY5 BORNHOLMSDJ	135402	1967	12	0-10 m		0
BY5 BORNHOLMSDJ	135402	1968	2	0-10 m		0
BY5 BORNHOLMSDJ	135402	1968	4	0-10 m		0
BY5 BORNHOLMSDJ	135402	1968	6	0-10 m		0
BY5 BORNHOLMSDJ	135402	1968	8	0-10 m		0
BY5 BORNHOLMSDJ	135402	1968	9	0-10 m		0
BY5 BORNHOLMSDJ	135402	1968	11	0-10 m		0
BY5 BORNHOLMSDJ	135402	1968	12	0-10 m		0
BY5 BORNHOLMSDJ	135402	1969	1	0-10 m		0
BY5 BORNHOLMSDJ	135402	1969	2	0-10 m		0
BY5 BORNHOLMSDJ	135402	1969	3	0-10 m		0
BY5 BORNHOLMSDJ	135402	1969	4	0-10 m		0
BY5 BORNHOLMSDJ	135402	1969	6	0-10 m		0
BY5 BORNHOLMSDJ	135402	1969	10	0-10 m		0
BY5 BORNHOLMSDJ	135402	1969	11	0-10 m	15.7	1
BY5 BORNHOLMSDJ	135402	1970	1	0-10 m		0
BY5 BORNHOLMSDJ	135402	1970	3	0-10 m		0
BY5 BORNHOLMSDJ	135402	1970	5	0-10 m		0
BY5 BORNHOLMSDJ	135402	1970	6	0-10 m	12.75	1
BY5 BORNHOLMSDJ	135402	1970	8	0-10 m		0
BY5 BORNHOLMSDJ	135402	1970	9	0-10 m	16.0	1
BY5 BORNHOLMSDJ	135402	1970	10	0-10 m	12.4	1
BY5 BORNHOLMSDJ	135402	1970	11	0-10 m		0
BY5 BORNHOLMSDJ	135402	1971	1	0-10 m	11.9	1
BY5 BORNHOLMSDJ	135402	1971	3	0-10 m		0
BY5 BORNHOLMSDJ	135402	1971	4	0-10 m	7.3	1
BY5 BORNHOLMSDJ	135402	1971	6	0-10 m		0
BY5 BORNHOLMSDJ	135402	1971	8	0-10 m	19.7	1
BY5 BORNHOLMSDJ	135402	1971	9	0-10 m		0
BY5 BORNHOLMSDJ	135402	1971	11	0-10 m		0
BY5 BORNHOLMSDJ	135402	1971	12	0-10 m	11.4	1
BY5 BORNHOLMSDJ	135402	1972	1	0-10 m		0
BY5 BORNHOLMSDJ	135402	1972	3	0-10 m	7.4	1
BY5 BORNHOLMSDJ	135402	1972	5	0-10 m	15.2	1
BY5 BORNHOLMSDJ	135402	1972	6	0-10 m		0
BY5 BORNHOLMSDJ	135402	1972	8	0-10 m	23.2	1
BY5 BORNHOLMSDJ	135402	1972	9	0-10 m		0
BY5 BORNHOLMSDJ	135402	1972	10	0-10 m		0
BY5 BORNHOLMSDJ	135402	1972	11	0-10 m		0
BY5 BORNHOLMSDJ	135402	1973	1	0-10 m	10.0	1
BY5 BORNHOLMSDJ	135402	1973	2	0-10 m		0
BY5 BORNHOLMSDJ	135402	1973	4	0-10 m		0
BY5 BORNHOLMSDJ	135402	1973	5	0-10 m	6.2	1
BY5 BORNHOLMSDJ	135402	1973	6	0-10 m		0
BY5 BORNHOLMSDJ	135402	1973	8	0-10 m		0
BY5 BORNHOLMSDJ	135402	1973	9	0-10 m	14.0	1
BY5 BORNHOLMSDJ	135402	1974	2	0-10 m	7.0	1
BY5 BORNHOLMSDJ	135402	1974	3	0-10 m		0
BY5 BORNHOLMSDJ	135402	1974	6	0-10 m		0
BY5 BORNHOLMSDJ	135402	1974	9	0-10 m		0
BY5 BORNHOLMSDJ	135402	1974	10	0-10 m		0
BY5 BORNHOLMSDJ	135402	1974	11	0-10 m	12.2	1
BY5 BORNHOLMSDJ	135402	1975	1	0-10 m		0
BY5 BORNHOLMSDJ	135402	1975	3	0-10 m	13.0	1
BY5 BORNHOLMSDJ	135402	1975	6	0-10 m	29.0	1
BY5 BORNHOLMSDJ	135402	1975	9	0-10 m	14.733333333333334	1
BY5 BORNHOLMSDJ	135402	1975	11	0-10 m	14.333333333333334	1
BY5 BORNHOLMSDJ	135402	1976	1	0-10 m		0
BY5 BORNHOLMSDJ	135402	1976	3	0-10 m	16.666666666666668	1
BY5 BORNHOLMSDJ	135402	1976	5	0-10 m		0
BY5 BORNHOLMSDJ	135402	1976	6	0-10 m	6.0	1
BY5 BORNHOLMSDJ	135402	1976	8	0-10 m	14.333333333333334	1
BY5 BORNHOLMSDJ	135402	1976	11	0-10 m	16.666666666666668	1
BY5 BORNHOLMSDJ	135402	1977	3	0-10 m	18.0	1
BY5 BORNHOLMSDJ	135402	1977	6	0-10 m	19.0	1
BY5 BORNHOLMSDJ	135402	1977	8	0-10 m	15.666666666666666	1
BY5 BORNHOLMSDJ	135402	1977	9	0-10 m	15.666666666666666	1
BY5 BORNHOLMSDJ	135402	1977	11	0-10 m	17.0	1
BY5 BORNHOLMSDJ	135402	1978	1	0-10 m	17.5	1
BY5 BORNHOLMSDJ	135402	1978	4	0-10 m		0
BY5 BORNHOLMSDJ	135402	1978	5	0-10 m	20.0	1
BY5 BORNHOLMSDJ	135402	1978	6	0-10 m		0
BY5 BORNHOLMSDJ	135402	1978	8	0-10 m	17.266666666666666	1
BY5 BORNHOLMSDJ	135402	1978	11	0-10 m		0
BY5 BORNHOLMSDJ	135402	1979	1	0-10 m	17.46666666666667	1
BY5 BORNHOLMSDJ	135402	1979	5	0-10 m	16.725	1
BY5 BORNHOLMSDJ	135402	1979	7	0-10 m	24.666666666666668	1
BY5 BORNHOLMSDJ	135402	1979	8	0-10 m	22.400000000000002	1
BY5 BORNHOLMSDJ	135402	1979	11	0-10 m	17.175	1
BY5 BORNHOLMSDJ	135402	1980	1	0-10 m	21.1	1
BY5 BORNHOLMSDJ	135402	1980	5	0-10 m	16.133333333333333	1
BY5 BORNHOLMSDJ	135402	1980	10	0-10 m	13.0	1
BY5 BORNHOLMSDJ	135402	1981	3	0-10 m	18.833333333333332	1
BY5 BORNHOLMSDJ	135402	1981	5	0-10 m	19.233333333333334	1
BY5 BORNHOLMSDJ	135402	1981	11	0-10 m	19.3	1
BY5 BORNHOLMSDJ	135402	1982	3	0-10 m	17.400000000000002	1
BY5 BORNHOLMSDJ	135402	1982	6	0-10 m	16.150000000000002	1
BY5 BORNHOLMSDJ	135402	1982	8	0-10 m	21.400000000000002	1
BY5 BORNHOLMSDJ	135402	1982	11	0-10 m	18.025	1
BY5 BORNHOLMSDJ	135402	1983	1	0-10 m	19.866666666666667	1
BY5 BORNHOLMSDJ	135402	1983	3	0-10 m	21.3	1
BY5 BORNHOLMSDJ	135402	1983	6	0-10 m	18.25	1
BY5 BORNHOLMSDJ	135402	1983	9	0-10 m	19.133333333333336	1
BY5 BORNHOLMSDJ	135402	1983	12	0-10 m	18.7	1
BY5 BORNHOLMSDJ	135402	1984	1	0-10 m	18.2	1
BY5 BORNHOLMSDJ	135402	1984	5	0-10 m	20.733333333333334	1
BY5 BORNHOLMSDJ	135402	1984	9	0-10 m	17.666666666666668	1
BY5 BORNHOLMSDJ	135402	1984	11	0-10 m	15.899999999999999	1
BY5 BORNHOLMSDJ	135402	1985	1	0-10 m	19.666666666666668	1
BY5 BORNHOLMSDJ	135402	1985	5	0-10 m		0
BY5 BORNHOLMSDJ	135402	1985	9	0-10 m	19.333333333333332	1
BY5 BORNHOLMSDJ	135402	1985	11	0-10 m	19.35	1
BY5 BORNHOLMSDJ	135402	1986	1	0-10 m	19.3	1
BY5 BORNHOLMSDJ	135402	1986	6	0-10 m	19.425	1
BY5 BORNHOLMSDJ	135402	1986	9	0-10 m	19.766666666666666	1
BY5 BORNHOLMSDJ	135402	1986	11	0-10 m	17.125	1
BY5 BORNHOLMSDJ	135402	1987	1	0-10 m	20.466666666666665	1
BY5 BORNHOLMSDJ	135402	1987	5	0-10 m	18.2	1
BY5 BORNHOLMSDJ	135402	1987	9	0-10 m	20.666666666666668	1
BY5 BORNHOLMSDJ	135402	1987	11	0-10 m	19.65	1
BY5 BORNHOLMSDJ	135402	1988	1	0-10 m	21.5	1
BY5 BORNHOLMSDJ	135402	1988	5	0-10 m	18.775	1
BY5 BORNHOLMSDJ	135402	1988	8	0-10 m	20.366666666666664	1
BY5 BORNHOLMSDJ	135402	1988	11	0-10 m	17.475	1
BY5 BORNHOLMSDJ	135402	1989	1	0-10 m	23.066666666666666	1
BY5 BORNHOLMSDJ	135402	1989	5	0-10 m	21.375	1
BY5 BORNHOLMSDJ	135402	1989	8	0-10 m	25.099999999999998	1
BY5 BORNHOLMSDJ	135402	1989	11	0-10 m	19.3	1
BY5 BORNHOLMSDJ	135402	1990	1	0-10 m	19.133333333333336	1
BY5 BORNHOLMSDJ	135402	1990	5	0-10 m	23.125	1
BY5 BORNHOLMSDJ	135402	1990	8	0-10 m	22.53333333333333	1
BY5 BORNHOLMSDJ	135402	1990	11	0-10 m	20.1	1
BY5 BORNHOLMSDJ	135402	1991	1	0-10 m	22.449999999999996	2
BY5 BORNHOLMSDJ	135402	1991	5	0-10 m	19.725	1
BY5 BORNHOLMSDJ	135402	1991	9	0-10 m	18.099999999999998	1
BY5 BORNHOLMSDJ	135402	1991	11	0-10 m	20.099999999999998	1
BY5 BORNHOLMSDJ	135402	1992	1	0-10 m	24.666666666666668	2
BY5 BORNHOLMSDJ	135402	1992	3	0-10 m	22.433333333333334	1
BY5 BORNHOLMSDJ	135402	1992	5	0-10 m	13.55	1
BY5 BORNHOLMSDJ	135402	1992	8	0-10 m	19.2	1
BY5 BORNHOLMSDJ	135402	1992	9	0-10 m	18.833333333333332	1
BY5 BORNHOLMSDJ	135402	1992	11	0-10 m	17.85	1
BY5 BORNHOLMSDJ	135402	1993	3	0-10 m	20.975	2
BY5 BORNHOLMSDJ	135402	1993	4	0-10 m	19.725	1
BY5 BORNHOLMSDJ	135402	1993	6	0-10 m	22.8125	2
BY5 BORNHOLMSDJ	135402	1993	7	0-10 m	22.925	1
BY5 BORNHOLMSDJ	135402	1993	8	0-10 m	23.75833333333333	3
BY5 BORNHOLMSDJ	135402	1993	10	0-10 m	19.5	1
BY5 BORNHOLMSDJ	135402	1993	11	0-10 m	20.0	1
BY5 BORNHOLMSDJ	135402	1993	12	0-10 m	19.925	1
BY5 BORNHOLMSDJ	135402	1994	1	0-10 m	20.54	1
BY5 BORNHOLMSDJ	135402	1994	2	0-10 m	22.575	1
BY5 BORNHOLMSDJ	135402	1994	3	0-10 m	24.2	2
BY5 BORNHOLMSDJ	135402	1994	4	0-10 m	24.95	1
BY5 BORNHOLMSDJ	135402	1994	5	0-10 m	29.9	1
BY5 BORNHOLMSDJ	135402	1994	7	0-10 m		0
BY5 BORNHOLMSDJ	135402	1994	8	0-10 m	25.725	1
BY5 BORNHOLMSDJ	135402	1994	9	0-10 m	21.9	2
BY5 BORNHOLMSDJ	135402	1994	10	0-10 m	19.55	1
BY5 BORNHOLMSDJ	135402	1994	11	0-10 m	20.8	1
BY5 BORNHOLMSDJ	135402	1995	1	0-10 m	21.3	1
BY5 BORNHOLMSDJ	135402	1995	2	0-10 m	22.2	1
BY5 BORNHOLMSDJ	135402	1995	3	0-10 m	24.5625	2
BY5 BORNHOLMSDJ	135402	1995	4	0-10 m	20.275	1
BY5 BORNHOLMSDJ	135402	1995	5	0-10 m	21.9	1
BY5 BORNHOLMSDJ	135402	1995	6	0-10 m	21.325	1
BY5 BORNHOLMSDJ	135402	1995	7	0-10 m	21.925	1
BY5 BORNHOLMSDJ	135402	1995	8	0-10 m	24.6875	2
BY5 BORNHOLMSDJ	135402	1995	9	0-10 m	23.775	1
BY5 BORNHOLMSDJ	135402	1995	10	0-10 m	22.375	1
BY5 BORNHOLMSDJ	135402	1995	11	0-10 m	23.65	1
BY5 BORNHOLMSDJ	135402	1995	12	0-10 m	23.55	1
BY5 BORNHOLMSDJ	135402	1996	1	0-10 m	20.075	1
BY5 BORNHOLMSDJ	135402	1996	2	0-10 m	22.4	1
BY5 BORNHOLMSDJ	135402	1996	3	0-10 m	22.65	1
BY5 BORNHOLMSDJ	135402	1996	4	0-10 m	23.975	1
BY5 BORNHOLMSDJ	135402	1996	5	0-10 m	20.4	1
BY5 BORNHOLMSDJ	135402	1996	6	0-10 m	18.75	1
BY5 BORNHOLMSDJ	135402	1996	7	0-10 m	19.225	1
BY5 BORNHOLMSDJ	135402	1996	8	0-10 m	22.724999999999998	1
BY5 BORNHOLMSDJ	135402	1996	9	0-10 m	19.825	1
BY5 BORNHOLMSDJ	135402	1996	10	0-10 m	19.875	2
BY5 BORNHOLMSDJ	135402	1996	11	0-10 m	19.275	1
BY5 BORNHOLMSDJ	135402	1996	12	0-10 m	23.525000000000002	1
BY5 BORNHOLMSDJ	135402	1997	1	0-10 m	22.375	1
BY5 BORNHOLMSDJ	135402	1997	2	0-10 m	20.1625	2
BY5 BORNHOLMSDJ	135402	1997	3	0-10 m	19.225	1
BY5 BORNHOLMSDJ	135402	1997	4	0-10 m	19.675	1
BY5 BORNHOLMSDJ	135402	1997	6	0-10 m	16.525	1
BY5 BORNHOLMSDJ	135402	1997	7	0-10 m	23.05	1
BY5 BORNHOLMSDJ	135402	1997	8	0-10 m	19.15	1
BY5 BORNHOLMSDJ	135402	1997	9	0-10 m	17.875	1
BY5 BORNHOLMSDJ	135402	1997	10	0-10 m	19.175	1
BY5 BORNHOLMSDJ	135402	1997	11	0-10 m	17.975	2
BY5 BORNHOLMSDJ	135402	1997	12	0-10 m	22.5	1
BY5 BORNHOLMSDJ	135402	1998	1	0-10 m	20.766666666666666	1
BY5 BORNHOLMSDJ	135402	1998	2	0-10 m	20.866666666666667	1
BY5 BORNHOLMSDJ	135402	1998	3	0-10 m	21.8	2
BY5 BORNHOLMSDJ	135402	1998	4	0-10 m	17.8	1
BY5 BORNHOLMSDJ	135402	1998	6	0-10 m	20.26666666666667	2
BY5 BORNHOLMSDJ	135402	1998	7	0-10 m	21.46666666666667	1
BY5 BORNHOLMSDJ	135402	1998	8	0-10 m	21.866666666666664	1
BY5 BORNHOLMSDJ	135402	1998	9	0-10 m	20.766666666666666	1
BY5 BORNHOLMSDJ	135402	1998	10	0-10 m	19.2	1
BY5 BORNHOLMSDJ	135402	1998	11	0-10 m	20.066666666666666	2
BY5 BORNHOLMSDJ	135402	1998	12	0-10 m	19.400000000000002	1
BY5 BORNHOLMSDJ	135402	1999	1	0-10 m	19.566666666666666	1
BY5 BORNHOLMSDJ	135402	1999	2	0-10 m	21.633333333333336	1
BY5 BORNHOLMSDJ	135402	1999	3	0-10 m	19.733333333333334	1
BY5 BORNHOLMSDJ	135402	1999	4	0-10 m	24.233333333333334	1
BY5 BORNHOLMSDJ	135402	1999	5	0-10 m	20.066666666666666	1
BY5 BORNHOLMSDJ	135402	1999	6	0-10 m	21.333333333333332	1
BY5 BORNHOLMSDJ	135402	1999	7	0-10 m	19.2	1
BY5 BORNHOLMSDJ	135402	1999	8	0-10 m	21.516666666666666	2
BY5 BORNHOLMSDJ	135402	1999	9	0-10 m	21.766666666666666	1
BY5 BORNHOLMSDJ	135402	1999	10	0-10 m	17.933333333333334	1
BY5 BORNHOLMSDJ	135402	1999	11	0-10 m	21.5	1
BY5 BORNHOLMSDJ	135402	1999	12	0-10 m	23.866666666666664	1
BY5 BORNHOLMSDJ	135402	2000	1	0-10 m	20.633333333333333	1
BY5 BORNHOLMSDJ	135402	2000	2	0-10 m	18.96666666666667	1
BY5 BORNHOLMSDJ	135402	2000	3	0-10 m	20.733333333333334	2
BY5 BORNHOLMSDJ	135402	2000	4	0-10 m	18.099999999999998	1
BY5 BORNHOLMSDJ	135402	2000	5	0-10 m	18.566666666666666	1
BY5 BORNHOLMSDJ	135402	2000	6	0-10 m	19.400000000000002	1
BY5 BORNHOLMSDJ	135402	2000	7	0-10 m	21.866666666666664	1
BY5 BORNHOLMSDJ	135402	2000	8	0-10 m	19.816666666666666	2
BY5 BORNHOLMSDJ	135402	2000	10	0-10 m	21.933333333333334	1
BY5 BORNHOLMSDJ	135402	2000	11	0-10 m	19.666666666666668	1
BY5 BORNHOLMSDJ	135402	2000	12	0-10 m	20.366666666666667	1
BY5 BORNHOLMSDJ	135402	2001	1	0-10 m	20.0	1
BY5 BORNHOLMSDJ	135402	2001	2	0-10 m	19.400000000000002	1
BY5 BORNHOLMSDJ	135402	2001	3	0-10 m	20.0	1
BY5 BORNHOLMSDJ	135402	2001	4	0-10 m	17.666666666666668	1
BY5 BORNHOLMSDJ	135402	2001	5	0-10 m	20.633333333333333	1
BY5 BORNHOLMSDJ	135402	2001	6	0-10 m	18.599999999999998	1
BY5 BORNHOLMSDJ	135402	2001	7	0-10 m	20.383333333333333	2
BY5 BORNHOLMSDJ	135402	2001	8	0-10 m	18.3	1
BY5 BORNHOLMSDJ	135402	2001	10	0-10 m	17.133333333333336	1
BY5 BORNHOLMSDJ	135402	2001	11	0-10 m	18.833333333333332	1
BY5 BORNHOLMSDJ	135402	2001	12	0-10 m	18.133333333333336	1
BY5 BORNHOLMSDJ	135402	2002	1	0-10 m	16.099999999999998	1
BY5 BORNHOLMSDJ	135402	2002	2	0-10 m	20.666666666666668	1
BY5 BORNHOLMSDJ	135402	2002	3	0-10 m	19.033333333333335	1
BY5 BORNHOLMSDJ	135402	2002	4	0-10 m	23.666666666666668	1
BY5 BORNHOLMSDJ	135402	2002	5	0-10 m	19.7	1
BY5 BORNHOLMSDJ	135402	2002	6	0-10 m	21.03333333333333	1
BY5 BORNHOLMSDJ	135402	2002	7	0-10 m	20.166666666666664	2
BY5 BORNHOLMSDJ	135402	2002	8	0-10 m	19.46666666666667	1
BY5 BORNHOLMSDJ	135402	2002	9	0-10 m	17.5	1
BY5 BORNHOLMSDJ	135402	2002	11	0-10 m	18.766666666666666	1
BY5 BORNHOLMSDJ	135402	2002	12	0-10 m	20.833333333333332	1
BY5 BORNHOLMSDJ	135402	2003	1	0-10 m	20.2	1
BY5 BORNHOLMSDJ	135402	2003	2	0-10 m	19.333333333333332	1
BY5 BORNHOLMSDJ	135402	2003	3	0-10 m	22.833333333333332	1
BY5 BORNHOLMSDJ	135402	2003	4	0-10 m		0
BY5 BORNHOLMSDJ	135402	2003	5	0-10 m	18.0	1
BY5 BORNHOLMSDJ	135402	2003	6	0-10 m	18.133333333333333	1
BY5 BORNHOLMSDJ	135402	2003	7	0-10 m	22.200000000000003	2
BY5 BORNHOLMSDJ	135402	2003	8	0-10 m	20.333333333333332	1
BY5 BORNHOLMSDJ	135402	2003	9	0-10 m	19.266666666666666	1
BY5 BORNHOLMSDJ	135402	2003	10	0-10 m	18.7	1
BY5 BORNHOLMSDJ	135402	2003	11	0-10 m	18.366666666666667	1
BY5 BORNHOLMSDJ	135402	2003	12	0-10 m	16.599999999999998	1
BY5 BORNHOLMSDJ	135402	2004	1	0-10 m	18.866666666666664	1
BY5 BORNHOLMSDJ	135402	2004	2	0-10 m	19.3	1
BY5 BORNHOLMSDJ	135402	2004	3	0-10 m	20.26666666666667	1
BY5 BORNHOLMSDJ	135402	2004	4	0-10 m	21.0	1
BY5 BORNHOLMSDJ	135402	2004	5	0-10 m	18.666666666666668	1
BY5 BORNHOLMSDJ	135402	2004	6	0-10 m	17.166666666666668	2
BY5 BORNHOLMSDJ	135402	2004	7	0-10 m	19.53333333333333	1
BY5 BORNHOLMSDJ	135402	2004	8	0-10 m	17.7	1
BY5 BORNHOLMSDJ	135402	2004	9	0-10 m	17.833333333333332	1
BY5 BORNHOLMSDJ	135402	2004	10	0-10 m	18.5	1
BY5 BORNHOLMSDJ	135402	2004	11	0-10 m	17.333333333333332	1
BY5 BORNHOLMSDJ	135402	2004	12	0-10 m	18.666666666666668	1
BY5 BORNHOLMSDJ	135402	2005	1	0-10 m	19.7	1
BY5 BORNHOLMSDJ	135402	2005	3	0-10 m	18.866666666666667	1
BY5 BORNHOLMSDJ	135402	2005	4	0-10 m	21.18333333333333	2
